Date,High,Low,Open,Close,Volume,Adj Close
26/12/2019,158.7299957,157.3999939,157.5599976,158.6699982,14520600,157.7983093
27/12/2019,159.5500031,158.2200012,159.4499969,158.9600067,18412800,158.086731
30/12/2019,159.0200043,156.7299957,158.9900055,157.5899963,16348400,156.7242432
31/12/2019,157.7700043,156.4499969,156.7700043,157.6999969,18369400,156.8336334
02/01/2020,160.7299957,158.3300018,158.7799988,160.6199951,22622100,159.7375946
03/01/2020,159.9499969,158.0599976,158.3200073,158.6199951,21116200,157.7485809
06/01/2020,159.1000061,156.5099945,157.0800018,159.0299988,20813700,158.1563416
07/01/2020,159.6699982,157.3200073,159.3200073,157.5800018,21634100,156.7143097
08/01/2020,160.8000031,157.9499969,158.9299927,160.0899963,27746500,159.210495
09/01/2020,162.2200012,161.0299988,161.8399963,162.0899963,21385000,161.1995087
10/01/2020,163.2200012,161.1799927,162.8200073,161.3399963,20725900,160.4536438
13/01/2020,163.3099976,161.2599945,161.7599945,163.2799988,21626500,162.3829803
14/01/2020,163.6000061,161.7200012,163.3899994,162.1300049,23477400,161.2393036
15/01/2020,163.9400024,162.5700073,162.6199951,163.1799927,21417900,162.2835388
16/01/2020,166.2400055,164.0299988,164.3500061,166.1699982,23865400,165.2571106
17/01/2020,167.4700012,165.4299927,167.4199982,167.1000061,34371700,166.1820068
21/01/2020,168.1900024,166.4299927,166.6799927,166.5,29517200,165.5852966
22/01/2020,167.4900055,165.6799927,167.3999939,165.6999969,24138800,164.7896881
23/01/2020,166.8000031,165.2700043,166.1900024,166.7200012,19680800,165.8040924
24/01/2020,167.5299988,164.4499969,167.5099945,165.0399933,24918100,164.133316
27/01/2020,163.3800049,160.1999969,161.1499939,162.2799988,32078100,161.3884735
28/01/2020,165.7599945,163.0700073,163.7799988,165.4600067,24899900,164.5510254
29/01/2020,168.75,165.6900024,167.8399963,168.0399933,34754500,167.1168213
30/01/2020,174.0500031,170.7899933,174.0500031,172.7799988,51597500,171.8307953
31/01/2020,172.3999939,169.5800018,172.2100067,170.2299957,36142700,169.2947998
03/02/2020,174.5,170.3999939,170.4299927,174.3800049,30149100,173.4220123
04/02/2020,180.6399994,176.3099976,177.1399994,180.1199951,36433300,179.1304779
05/02/2020,184.1999969,178.4100037,184.0299988,179.8999939,39141800,178.9116821
06/02/2020,183.8200073,180.0599976,180.9700012,183.6300049,27751400,182.6212006
07/02/2020,185.6300049,182.4799957,182.8500061,183.8899994,33529100,182.8797607
10/02/2020,188.8399963,183.25,183.5800018,188.6999969,35844300,187.6633301
11/02/2020,190.6999969,183.5,190.6499939,184.4400024,53159900,183.4267426
12/02/2020,185.8500061,181.8500061,185.5800018,184.7100067,47062900,183.6952515
13/02/2020,186.2299957,182.8699951,183.0800018,183.7100067,35295800,182.7007599
14/02/2020,185.4100037,182.6499939,183.25,185.3500061,23149500,184.3317413
18/02/2020,187.6999969,185.5,185.6100006,187.2299957,27792200,186.201416
19/02/2020,188.1799927,186.4700012,188.0599976,187.2799988,29997500,186.7598572
20/02/2020,187.25,181.1000061,186.9499969,184.4199982,36862400,183.9078064
21/02/2020,183.5,177.25,183.1699982,178.5899963,48572600,178.0939941
24/02/2020,174.5500031,163.2299957,167.7700043,170.8899994,68311100,170.4153748
25/02/2020,174.8399963,167.6499939,174.1999969,168.0700073,68073300,167.6032257
26/02/2020,173.2599945,168.2100067,169.7100067,170.1699982,56206100,169.6973724
27/02/2020,167.0299988,157.9799957,163.3200073,158.1799927,93033600,157.7406769
28/02/2020,163.7100067,152,152.4100037,162.0099945,97073600,161.5600433
02/03/2020,172.9199982,162.3099976,165.3099976,172.7899933,71030800,172.3101044
03/03/2020,175,162.2599945,173.8000031,164.5099945,71677000,164.0531006
04/03/2020,170.6999969,165.6199951,168.4900055,170.5500031,49814400,170.0763245
05/03/2020,170.8699951,165.6900024,166.0500031,166.2700043,47817300,165.8082123
06/03/2020,163.1100006,156,162.6100006,161.5700073,72821100,161.1212769
09/03/2020,157.75,150,151,150.6199951,70419300,150.2016754
10/03/2020,161.0299988,152.5800018,158.1600037,160.9199982,65354400,160.4730682
11/03/2020,157.6999969,151.1499939,157.1300049,153.6300049,56371600,153.2033234
12/03/2020,153.4700012,138.5800018,145.3000031,139.0599976,93226400,138.6737823
13/03/2020,161.9100037,140.7299957,147.5,158.8300018,92727400,158.3888702
16/03/2020,149.3500061,135,140,135.4199982,87905900,135.0438843
17/03/2020,147.5,135,140,146.5700073,81059800,146.1629333
18/03/2020,146,135.0200043,138,140.3999939,81593200,140.0100555
19/03/2020,150.1499939,139,142.7700043,142.7100067,85922700,142.3136597
20/03/2020,147.1000061,135.8600006,146,137.3500061,84866200,136.9685364
23/03/2020,140.5700073,132.5200043,137.0099945,135.9799957,78975200,135.6023407
24/03/2020,149.6000061,141.2700043,143.75,148.3399963,82516700,147.928009
25/03/2020,154.3300018,144.4400024,148.9100037,146.9199982,75638200,146.5119476
26/03/2020,156.6600037,148.3699951,148.3999939,156.1100006,64568100,155.6764374
27/03/2020,154.8899994,149.1999969,151.75,149.6999969,57042300,149.2842255
30/03/2020,160.6000061,150.0099945,152.4400024,160.2299957,63420300,159.7849884
31/03/2020,164.7799988,156.5599976,159.3999939,157.7100067,77927200,157.2719879
01/04/2020,157.75,150.8200073,153,152.1100006,57969900,151.6875458
02/04/2020,155.4799957,150.3600006,151.8600006,155.2599945,49630700,154.8287811
03/04/2020,157.3800049,152.1900024,155.1000061,153.8300018,41243300,153.402771
06/04/2020,166.5,157.5800018,160.3200073,165.2700043,67111700,164.8109894
07/04/2020,170,163.2599945,169.5899963,163.4900055,62769000,163.0359344
08/04/2020,166.6699982,163.5,165.6699982,165.1300049,48318200,164.6713867
09/04/2020,167.3699951,163.3300018,166.3600006,165.1399994,51431800,164.6813507
13/04/2020,165.5700073,162.3000031,164.3500061,165.5099945,41905300,165.0503235
14/04/2020,173.75,168,169,173.6999969,52874300,173.2175751
15/04/2020,173.5700073,169.2400055,171.1999969,171.8800049,40940800,171.4026337
16/04/2020,177.2799988,172.8999939,174.3000031,177.0399933,50479600,176.5482941
17/04/2020,180,175.8699951,179.5,178.6000061,52765600,178.1039734
